season,week,teamOwner,teamName,teamPoints,playerRosterPosition,playerNameAndInfo,playerPoints,playerOpponent,playerGameStatus
2011,15,Aaron,I Cursed AJ Crane,125.34,BN,D. Henderson WR - NO ,0.4,@MIN,"Win, 42-20"
2011,15,Aaron,I Cursed AJ Crane,125.34,BN,R. Longwell K - MIN ,8.0,NO,"Loss, 20-42"
2011,15,Aaron,I Cursed AJ Crane,125.34,BN,Raiders DEF ,9.0,DET,"Loss, 27-28"
2011,15,Aaron,I Cursed AJ Crane,125.34,BN,Chargers DEF ,12.0,BAL,"Win, 34-14"
2011,16,AJ,Winning,122.7,QB,T. Tebow QB - DEN ,12.8,@BUF,"Loss, 14-40"
2011,16,AJ,Winning,122.7,RB,A. Foster RB - HOU ,23.4,@IND,"Loss, 16-19"
2011,16,AJ,Winning,122.7,RB,M. Tolbert RB - LAC ,3.9,@DET,"Loss, 10-38"
2011,16,AJ,Winning,122.7,WR,A. Green WR - CIN ,5.0,ARI,"Win, 23-16"
2011,16,AJ,Winning,122.7,WR,J. Jones WR - ATL ,16.8,@NO,"Loss, 16-45"
2011,16,AJ,Winning,122.7,TE,B. Celek TE - PHI ,11.2,@DAL,"Win, 20-7"
2011,16,AJ,Winning,122.7,W/R,K. Smith RB - DET ,18.1,LAC,"Win, 38-10"
2011,16,AJ,Winning,122.7,K,D. Akers K - SF ,15.0,@SEA,"Win, 19-17"
2011,16,AJ,Winning,122.7,DEF,Cowboys DEF ,5.0,PHI,"Loss, 7-20"
2011,16,AJ,Winning,122.7,DP,N. Bowman LB - SF ,11.5,@SEA,"Win, 19-17"
2011,16,AJ,Winning,122.7,BN,P. Parker WR - TB ,4.0,@CAR,"Loss, 16-48"
2011,16,AJ,Winning,122.7,BN,D. Murray RB - DAL ,0.0,PHI,"Loss, 7-20"
2011,16,AJ,Winning,122.7,BN,G. Jennings WR - GB ,0.0,CHI,"Win, 35-21"
2011,16,AJ,Winning,122.7,BN,T. Romo QB - DAL ,0.0,PHI,"Loss, 7-20"
2011,16,AJ,Winning,122.7,BN,B. Lloyd WR - STL ,2.9,@PIT,Sat 10:00 amGet Tickets
2011,16,AJ,Winning,122.7,BN,M. Barber RB - CHI ,0.0,@GB,"Loss, 21-35"
2011,16,dan,DR Philthy,109.38,QB,J. Flacco QB - BAL ,14.28,CLE,"Win, 20-14"
2011,16,dan,DR Philthy,109.38,RB,C. Johnson RB - TEN ,5.6,JAX,"Win, 23-17"
2011,16,dan,DR Philthy,109.38,RB,D. Sproles RB - NO ,24.7,ATL,"Win, 45-16"
2011,16,dan,DR Philthy,109.38,WR,M. Colston WR - NO ,14.1,ATL,"Win, 45-16"
2011,16,dan,DR Philthy,109.38,WR,W. Welker WR - NE ,14.5,MIA,"Win, 27-24"
2011,16,dan,DR Philthy,109.38,TE,D. Keller TE - NYJ ,7.7,NYG,"Loss, 14-29"
2011,16,dan,DR Philthy,109.38,W/R,D. Heyward-Bey WR - LV FP ,7.0,@KC,"Win, 16-13"
2011,16,dan,DR Philthy,109.38,K,J. Kasay K - NO ,9.0,ATL,"Win, 45-16"
2011,16,dan,DR Philthy,109.38,DEF,Seahawks DEF ,3.0,SF,"Loss, 17-19"
2011,16,dan,DR Philthy,109.38,DP,C. Tillman DB - CHI ,9.5,@GB,"Loss, 21-35"
2011,16,dan,DR Philthy,109.38,BN,M. Forte RB - CHI ,0.0,@GB,"Loss, 21-35"
2011,16,dan,DR Philthy,109.38,BN,P. Garcon WR - IND ,8.33,HOU,"Win, 19-16"
2011,16,dan,DR Philthy,109.38,BN,M. Sanchez QB - NYJ ,15.62,NYG,"Loss, 14-29"
2011,16,dan,DR Philthy,109.38,BN,J. Cribbs WR - CLE ,22.93,@BAL,"Loss, 14-20"
2011,16,dan,DR Philthy,109.38,BN,Falcons DEF ,1.0,@NO,"Loss, 16-45"
2011,16,dan,DR Philthy,109.38,BN,Chiefs DEF ,5.0,LV,"Loss, 13-16"
2011,16,Kameron,Drunken Monkeys,109.51,QB,C. Palmer QB - LV ,9.48,@KC,"Win, 16-13"
2011,16,Kameron,Drunken Monkeys,109.51,RB,M. Jones-Drew RB - JAC ,18.4,@TEN,"Loss, 17-23"
2011,16,Kameron,Drunken Monkeys,109.51,RB,F. Gore RB - SF ,15.6,@SEA,"Win, 19-17"
2011,16,Kameron,Drunken Monkeys,109.51,WR,V. Cruz WR - NYG ,22.4,@NYJ,"Win, 29-14"
2011,16,Kameron,Drunken Monkeys,109.51,WR,A. Brown WR - PIT ,8.53,LA,Sat 10:00 amGet Tickets
2011,16,Kameron,Drunken Monkeys,109.51,TE,A. Hernandez TE - NE ,3.7,MIA,"Win, 27-24"
2011,16,Kameron,Drunken Monkeys,109.51,W/R,W. McGahee RB - DEN ,6.4,@BUF,"Loss, 14-40"
2011,16,Kameron,Drunken Monkeys,109.51,K,S. Janikowski K - LV ,10.0,@KC,"Win, 16-13"
2011,16,Kameron,Drunken Monkeys,109.51,DEF,Ravens DEF ,5.0,CLE,"Win, 20-14"
2011,16,Kameron,Drunken Monkeys,109.51,DP,L. Webb DB - BAL ,10.0,CLE,"Win, 20-14"
2011,16,Kameron,Drunken Monkeys,109.51,BN,J. Finley TE - GB ,8.0,CHI,"Win, 35-21"
2011,16,Kameron,Drunken Monkeys,109.51,BN,D. Jackson WR - PHI ,11.7,@DAL,"Win, 20-7"
2011,16,Kameron,Drunken Monkeys,109.51,BN,K. Hunter RB - SF ,8.4,@SEA,"Win, 19-17"
2011,16,Kameron,Drunken Monkeys,109.51,BN,T. Smith WR - BAL ,3.8,CLE,"Win, 20-14"
2011,16,Kameron,Drunken Monkeys,109.51,BN,V. Young QB - PHI ,0.0,@DAL,"Win, 20-7"
2011,16,Kameron,Drunken Monkeys,109.51,BN,J. Battle RB - KC ,6.6,LV,"Loss, 13-16"
2011,16,Matthew,Turf Muncher,71.96,QB,J. Freeman QB - TB ,18.36,@CAR,"Loss, 16-48"
2011,16,Matthew,Turf Muncher,71.96,RB,L. McCoy RB - PHI ,4.5,@DAL,"Win, 20-7"
2011,16,Matthew,Turf Muncher,71.96,RB,R. Mathews RB - LAC ,7.4,@DET,"Loss, 10-38"
2011,16,Matthew,Turf Muncher,71.96,WR,D. Thomas WR - DEN ,7.6,@BUF,"Loss, 14-40"
2011,16,Matthew,Turf Muncher,71.96,WR,M. Williams WR - TB ,3.9,@CAR,"Loss, 16-48"
2011,16,Matthew,Turf Muncher,71.96,TE,A. Gates TE - LAC ,4.0,@DET,"Loss, 10-38"
2011,16,Matthew,Turf Muncher,71.96,W/R,P. Hillis RB - CLE ,11.2,@BAL,"Loss, 14-20"
2011,16,Matthew,Turf Muncher,71.96,K,M. Bryant K - ATL ,12.0,@NO,"Loss, 16-45"
2011,16,Matthew,Turf Muncher,71.96,DEF,Broncos DEF ,0.0,@BUF,"Loss, 14-40"
2011,16,Matthew,Turf Muncher,71.96,DP,B. Urlacher LB - CHI ,3.0,@GB,"Loss, 21-35"
2011,16,Matthew,Turf Muncher,71.96,BN,M. Manningham WR - NYG ,0.0,@NYJ,"Win, 29-14"
2011,16,Matthew,Turf Muncher,71.96,BN,R. Meachem WR - NO ,13.5,ATL,"Win, 45-16"
2011,16,Matthew,Turf Muncher,71.96,BN,A. Johnson WR - HOU ,0.0,@IND,"Loss, 16-19"
2011,16,Matthew,Turf Muncher,71.96,BN,M. Floyd WR - LAC ,15.5,@DET,"Loss, 10-38"
2011,16,Matthew,Turf Muncher,71.96,BN,L. Ball RB - DEN ,2.2,@BUF,"Loss, 14-40"
2011,16,Matthew,Turf Muncher,71.96,BN,A. Henery K - PHI ,10.0,@DAL,"Win, 20-7"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,QB,E. Manning QB - NYG ,10.9,@NYJ,"Win, 29-14"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,RB,R. Helu RB - WAS ,0.0,MIN,"Loss, 26-33"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,RB,M. Turner RB - ATL ,7.5,@NO,"Loss, 16-45"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,WR,M. Austin WR - DAL ,10.0,PHI,"Loss, 7-20"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,WR,M. Wallace WR - PIT ,8.2,LA,Sat 10:00 amGet Tickets
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,TE,T. Gonzalez TE - ATL ,4.1,@NO,"Loss, 16-45"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,W/R,B. Wells RB - ARI ,8.1,@CIN,"Loss, 16-23"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,K,M. Crosby K - GB ,5.0,CHI,"Win, 35-21"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,DEF,Bengals DEF ,12.0,ARI,"Win, 23-16"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,DP,J. Anderson LB - CAR ,10.0,TB,"Win, 48-16"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,BN,E. Decker WR - DEN ,0.0,@BUF,"Loss, 14-40"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,BN,D. Thomas RB - MIA ,0.3,@NE,"Loss, 24-27"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,BN,T. Brady QB - NE LP ,29.86,MIA,"Win, 27-24"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,BN,P. Thomas RB - NO ,11.7,ATL,"Win, 45-16"
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,BN,Steelers DEF ,13.0,LA,Sat 10:00 amGet Tickets
2011,16,Mike,CoachSezItNorml2BleedOutYaEars,75.8,BN,D. Bishop LB - GB DNP ,10.5,CHI,"Win, 35-21"
2011,16,Rob,Mansleezy,122.51,QB,C. Newton QB - CAR ,31.34,TB,"Win, 48-16"
2011,16,Rob,Mansleezy,122.51,RB,R. Mendenhall RB - PIT ,21.1,LA,Sat 10:00 amGet Tickets
2011,16,Rob,Mansleezy,122.51,RB,C. Benson RB - CIN ,2.5,ARI,"Win, 23-16"
2011,16,Rob,Mansleezy,122.51,WR,R. White WR - ATL ,12.7,@NO,"Loss, 16-45"
2011,16,Rob,Mansleezy,122.51,WR,D. Hester WR - CHI ,8.27,@GB,"Loss, 21-35"
2011,16,Rob,Mansleezy,122.51,TE,J. Witten TE - DAL ,2.4,PHI,"Loss, 7-20"
2011,16,Rob,Mansleezy,122.51,W/R,A. Bradshaw RB - NYG ,18.2,@NYJ,"Win, 29-14"
2011,16,Rob,Mansleezy,122.51,K,J. Hanson K - DET ,10.0,LAC,"Win, 38-10"
2011,16,Rob,Mansleezy,122.51,DEF,Texans DEF ,6.0,@IND,"Loss, 16-19"
2011,16,Rob,Mansleezy,122.51,DP,J. Laurinaitis LB - STL ,10.0,@PIT,Sat 10:00 amGet Tickets
2011,16,Rob,Mansleezy,122.51,BN,M. Ryan QB - ATL ,18.62,@NO,"Loss, 16-45"
2011,16,Rob,Mansleezy,122.51,BN,J. Maclin WR - PHI ,13.2,@DAL,"Win, 20-7"
2011,16,Rob,Mansleezy,122.51,BN,B. Tate RB - HOU ,-0.1,@IND,"Loss, 16-19"
2011,16,Rob,Mansleezy,122.51,BN,V. Davis TE - SF ,5.4,@SEA,"Win, 19-17"
2011,16,Rob,Mansleezy,122.51,BN,D. Nelson WR - BUF ,4.1,DEN,"Win, 40-14"
2011,16,Rob,Mansleezy,122.51,BN,Lions DEF ,14.0,LAC,"Win, 38-10"
2011,16,Colin,Im a scientist,92.0,QB,B. Roethlisberger QB - PIT ,0.0,LA,Sat 10:00 amGet Tickets
2011,16,Colin,Im a scientist,92.0,RB,M. Lynch RB - SEA ,19.1,SF,"Loss, 17-19"
2011,16,Colin,Im a scientist,92.0,RB,D. Williams RB - CAR ,20.4,TB,"Win, 48-16"
2011,16,Colin,Im a scientist,92.0,WR,P. Burress WR - NYJ ,3.4,NYG,"Loss, 14-29"
2011,16,Colin,Im a scientist,92.0,WR,S. Holmes WR - NYJ ,4.9,NYG,"Loss, 14-29"
2011,16,Colin,Im a scientist,92.0,TE,B. Pettigrew TE - DET ,14.0,LAC,"Win, 38-10"
2011,16,Colin,Im a scientist,92.0,W/R,A. Peterson RB - MIN ,11.2,@WAS,"Win, 33-26"
2011,16,Colin,Im a scientist,92.0,K,R. Gould K - CHI ,7.0,@GB,"Loss, 21-35"
2011,16,Colin,Im a scientist,92.0,DEF,Packers DEF ,4.0,CHI,"Win, 35-21"
2011,16,Colin,Im a scientist,92.0,DP,D. Ware LB - DAL ,8.0,PHI,"Loss, 7-20"
2011,16,Colin,Im a scientist,92.0,BN,T. Choice RB - BUF ,1.9,DEN,"Win, 40-14"
2011,16,Colin,Im a scientist,92.0,BN,D. Moore WR - LV ,16.47,@KC,"Win, 16-13"
2011,16,Colin,Im a scientist,92.0,BN,J. Jones WR - HOU ,5.27,@IND,"Loss, 16-19"
2011,16,Colin,Im a scientist,92.0,BN,R. Wayne WR - IND ,16.6,HOU,"Win, 19-16"
2011,16,Colin,Im a scientist,92.0,BN,R. Fitzpatrick QB - BUF ,10.04,DEN,"Win, 40-14"
2011,16,Colin,Im a scientist,92.0,BN,R. Lewis LB - BAL ,9.5,CLE,"Win, 20-14"
2011,16,nathan,ol-erth panda slayers,115.52,QB,A. Rodgers QB - GB ,33.12,CHI,"Win, 35-21"
2011,16,nathan,ol-erth panda slayers,115.52,RB,B. Green-Ellis RB - NE ,1.0,MIA,"Win, 27-24"
2011,16,nathan,ol-erth panda slayers,115.52,RB,S. Jackson RB - STL ,12.7,@PIT,Sat 10:00 amGet Tickets
2011,16,nathan,ol-erth panda slayers,115.52,WR,S. Johnson WR - BUF ,9.2,DEN,"Win, 40-14"
2011,16,nathan,ol-erth panda slayers,115.52,WR,L. Fitzgerald WR - ARI ,16.5,@CIN,"Loss, 16-23"
2011,16,nathan,ol-erth panda slayers,115.52,TE,J. Gresham TE - CIN ,12.6,ARI,"Win, 23-16"
2011,16,nathan,ol-erth panda slayers,115.52,W/R,J. Stewart RB - CAR ,15.9,TB,"Win, 48-16"
2011,16,nathan,ol-erth panda slayers,115.52,K,D. Bailey K - DAL ,1.0,PHI,"Loss, 7-20"
2011,16,nathan,ol-erth panda slayers,115.52,DEF,49ers DEF ,7.0,@SEA,"Win, 19-17"
2011,16,nathan,ol-erth panda slayers,115.52,DP,S. Tulloch LB - DET ,6.5,LAC,"Win, 38-10"
2011,16,nathan,ol-erth panda slayers,115.52,BN,J. Simpson WR - CIN ,10.2,ARI,"Win, 23-16"
2011,16,nathan,ol-erth panda slayers,115.52,BN,L. Robinson WR - DAL ,0.5,PHI,"Loss, 7-20"
2011,16,nathan,ol-erth panda slayers,115.52,BN,D. Brown RB - IND ,4.8,HOU,"Win, 19-16"
2011,16,nathan,ol-erth panda slayers,115.52,BN,J. Ballard TE - NYG ,0.0,@NYJ,"Win, 29-14"
2011,16,nathan,ol-erth panda slayers,115.52,BN,N. Rackers K - HOU ,10.0,@IND,"Loss, 16-19"
2011,16,nathan,ol-erth panda slayers,115.52,BN,Bears DEF ,-3.0,@GB,"Loss, 21-35"
2011,16,Jason,Clickety Clow,120.65,QB,M. Vick QB - PHI FP ,20.72,@DAL,"Win, 20-7"
2011,16,Jason,Clickety Clow,120.65,RB,C. Spiller RB - BUF ,19.8,DEN,"Win, 40-14"
2011,16,Jason,Clickety Clow,120.65,RB,R. Grant RB - GB ,7.8,CHI,"Win, 35-21"
2011,16,Jason,Clickety Clow,120.65,WR,P. Harvin WR - MIN ,19.53,@WAS,"Win, 33-26"
2011,16,Jason,Clickety Clow,120.65,WR,J. Gaffney WR - WAS ,13.7,MIN,"Loss, 26-33"
2011,16,Jason,Clickety Clow,120.65,TE,G. Olsen TE - CAR ,0.0,TB,"Win, 48-16"
2011,16,Jason,Clickety Clow,120.65,W/R,B. Marshall WR - MIA ,21.6,@NE,"Loss, 24-27"
2011,16,Jason,Clickety Clow,120.65,K,M. Prater K - DEN ,3.0,@BUF,"Loss, 14-40"
2011,16,Jason,Clickety Clow,120.65,DEF,Patriots DEF ,9.0,MIA,"Win, 27-24"
2011,16,Jason,Clickety Clow,120.65,DP,D. Jackson LB - CLE ,5.5,@BAL,"Loss, 14-20"
2011,16,Jason,Clickety Clow,120.65,BN,J. Knox WR - CHI ,0.0,@GB,"Loss, 21-35"
2011,16,Jason,Clickety Clow,120.65,BN,L. Tomlinson RB - NYJ ,6.5,NYG,"Loss, 14-29"
2011,16,Jason,Clickety Clow,120.65,BN,D. Branch WR - NE ,9.7,MIA,"Win, 27-24"
2011,16,Jason,Clickety Clow,120.65,BN,K. Winslow TE - TB ,4.3,@CAR,"Loss, 16-48"
2011,16,Jason,Clickety Clow,120.65,BN,M. Moore QB - MIA ,18.44,@NE,"Loss, 24-27"
2011,16,Jason,Clickety Clow,120.65,BN,Bills DEF ,31.0,DEN,"Win, 40-14"
2011,16,Matt,Mongorians,92.28,QB,D. Brees QB - NO ,25.18,ATL,"Win, 45-16"
2011,16,Matt,Mongorians,92.28,RB,T. Gerhart RB - MIN ,10.9,@WAS,"Win, 33-26"
2011,16,Matt,Mongorians,92.28,RB,M. Bush RB - LV ,9.4,@KC,"Win, 16-13"
2011,16,Matt,Mongorians,92.28,WR,A. Boldin WR - BAL ,0.0,CLE,"Win, 20-14"
2011,16,Matt,Mongorians,92.28,WR,V. Jackson WR - LAC ,4.1,@DET,"Loss, 10-38"
2011,16,Matt,Mongorians,92.28,TE,J. Graham TE - NO ,10.2,ATL,"Win, 45-16"
2011,16,Matt,Mongorians,92.28,W/R,M. Crabtree WR - SF ,8.5,@SEA,"Win, 19-17"
2011,16,Matt,Mongorians,92.28,K,M. Nugent K - CIN ,11.0,ARI,"Win, 23-16"
2011,16,Matt,Mongorians,92.28,DEF,Eagles DEF ,7.0,@DAL,"Win, 20-7"
2011,16,Matt,Mongorians,92.28,DP,C. Lofton LB - ATL ,6.0,@NO,"Loss, 16-45"
2011,16,Matt,Mongorians,92.28,BN,D. McFadden RB - LV ,0.0,@KC,"Win, 16-13"
2011,16,Matt,Mongorians,92.28,BN,D. Woodhead RB - NE ,7.53,MIA,"Win, 27-24"
2011,16,Matt,Mongorians,92.28,BN,R. Cobb WR - GB ,5.0,CHI,"Win, 35-21"
2011,16,Matt,Mongorians,92.28,BN,M. Ingram RB - NO ,0.0,ATL,"Win, 45-16"
2011,16,Matt,Mongorians,92.28,BN,D. Carpenter K - MIA ,6.0,@NE,"Loss, 24-27"
2011,16,Matt,Mongorians,92.28,BN,P. Willis LB - SF ,0.0,@SEA,"Win, 19-17"
2011,16,Mike,Mr Pig Skinner,69.96,QB,A. Dalton QB - CIN ,18.96,ARI,"Win, 23-16"
2011,16,Mike,Mr Pig Skinner,69.96,RB,L. Blount RB - TB ,1.1,@CAR,"Loss, 16-48"
2011,16,Mike,Mr Pig Skinner,69.96,RB,R. Bush RB - MIA ,15.9,@NE,"Loss, 24-27"
2011,16,Mike,Mr Pig Skinner,69.96,WR,D. Bryant WR - DAL ,6.2,PHI,"Loss, 7-20"
2011,16,Mike,Mr Pig Skinner,69.96,WR,S. Smith WR - CAR ,3.2,TB,"Win, 48-16"
2011,16,Mike,Mr Pig Skinner,69.96,TE,O. Daniels TE - HOU ,0.4,@IND,"Loss, 16-19"
2011,16,Mike,Mr Pig Skinner,69.96,W/R,S. Greene RB - NYJ ,7.8,NYG,"Loss, 14-29"
2011,16,Mike,Mr Pig Skinner,69.96,K,S. Gostkowski K - NE ,10.0,MIA,"Win, 27-24"
2011,16,Mike,Mr Pig Skinner,69.96,DEF,Jets DEF ,4.0,NYG,"Loss, 14-29"
2011,16,Mike,Mr Pig Skinner,69.96,DP,P. Peterson DB - ARI ,2.4,@CIN,"Loss, 16-23"
2011,16,Mike,Mr Pig Skinner,69.96,BN,J. McKnight RB - NYJ ,3.6,NYG,"Loss, 14-29"
2011,16,Mike,Mr Pig Skinner,69.96,BN,D. Bowe WR - KC ,14.0,LV,"Loss, 13-16"
2011,16,Mike,Mr Pig Skinner,69.96,BN,L. Washington RB - SEA ,9.63,SF,"Loss, 17-19"
2011,16,Mike,Mr Pig Skinner,69.96,BN,P. Rivers QB - LAC ,11.96,@DET,"Loss, 10-38"
2011,16,Mike,Mr Pig Skinner,69.96,BN,T. Ginn WR - SF ,0.0,@SEA,"Win, 19-17"
2011,16,Mike,Mr Pig Skinner,69.96,BN,J. Jones WR - GB ,17.0,CHI,"Win, 35-21"
2011,16,Aaron,I Cursed AJ Crane,119.82,QB,M. Stafford QB - DET ,27.42,LAC,"Win, 38-10"
2011,16,Aaron,I Cursed AJ Crane,119.82,RB,R. Rice RB - BAL ,19.5,CLE,"Win, 20-14"
2011,16,Aaron,I Cursed AJ Crane,119.82,RB,S. Morris RB - DAL ,3.9,PHI,"Loss, 7-20"
2011,16,Aaron,I Cursed AJ Crane,119.82,WR,H. Nicks WR - NYG ,3.0,@NYJ,"Win, 29-14"
2011,16,Aaron,I Cursed AJ Crane,119.82,WR,C. Johnson WR - DET ,16.2,LAC,"Win, 38-10"
2011,16,Aaron,I Cursed AJ Crane,119.82,TE,R. Gronkowski TE - NE ,7.8,MIA,"Win, 27-24"
2011,16,Aaron,I Cursed AJ Crane,119.82,W/R,J. Nelson WR - GB ,23.5,CHI,"Win, 35-21"
2011,16,Aaron,I Cursed AJ Crane,119.82,K,N. Novak K - LAC ,4.0,@DET,"Loss, 10-38"
2011,16,Aaron,I Cursed AJ Crane,119.82,DEF,Titans DEF ,4.0,JAX,"Win, 23-17"
2011,16,Aaron,I Cursed AJ Crane,119.82,DP,D. Johnson LB - KC ,10.5,LV,"Loss, 13-16"
2011,16,Aaron,I Cursed AJ Crane,119.82,BN,F. Jones RB - DAL ,2.4,PHI,"Loss, 7-20"
2011,16,Aaron,I Cursed AJ Crane,119.82,BN,D. Henderson WR - NO ,3.0,ATL,"Win, 45-16"
2011,16,Aaron,I Cursed AJ Crane,119.82,BN,S. Logan RB - DET ,4.4,LAC,"Win, 38-10"
2011,16,Aaron,I Cursed AJ Crane,119.82,BN,R. Longwell K - MIN ,9.0,@WAS,"Win, 33-26"
2011,16,Aaron,I Cursed AJ Crane,119.82,BN,Raiders DEF ,8.0,@KC,"Win, 16-13"
2011,16,Aaron,I Cursed AJ Crane,119.82,BN,Chargers DEF ,2.0,@DET,"Loss, 10-38"
2011,17,AJ,Winning,93.86,QB,T. Tebow QB - DEN ,0.0,KC,"Loss, 3-7"
2011,17,AJ,Winning,93.86,RB,A. Foster RB - HOU ,0.0,TEN,"Loss, 22-23"
2011,17,AJ,Winning,93.86,RB,K. Smith RB - DET ,10.1,@GB,"Loss, 41-45"
2011,17,AJ,Winning,93.86,WR,A. Green WR - CIN ,2.6,BAL,"Loss, 16-24"
2011,17,AJ,Winning,93.86,WR,J. Jones WR - ATL ,20.5,TB,"Win, 45-24"
2011,17,AJ,Winning,93.86,TE,B. Celek TE - PHI ,15.6,WAS,"Win, 34-10"
2011,17,AJ,Winning,93.86,W/R,B. Lloyd WR - STL ,17.0,SF,"Loss, 27-34"
2011,17,AJ,Winning,93.86,K,D. Akers K - SF ,14.56,@LA,"Win, 34-27"
2011,17,AJ,Winning,93.86,DEF,Cowboys DEF ,1.0,@NYG,"Loss, 14-31"
2011,17,AJ,Winning,93.86,DP,N. Bowman LB - SF ,12.5,@LA,"Win, 34-27"
2011,17,AJ,Winning,93.86,BN,P. Parker WR - TB ,10.13,@ATL,"Loss, 24-45"
2011,17,AJ,Winning,93.86,BN,D. Murray RB - DAL ,0.0,@NYG,"Loss, 14-31"
2011,17,AJ,Winning,93.86,BN,G. Jennings WR - GB ,0.0,DET,"Win, 45-41"
2011,17,AJ,Winning,93.86,BN,T. Romo QB - DAL ,15.86,@NYG,"Loss, 14-31"
2011,17,AJ,Winning,93.86,BN,M. Barber RB - CHI ,0.0,@MIN,"Win, 17-13"
2011,17,AJ,Winning,93.86,BN,M. Tolbert RB - LAC ,13.1,@LV,"Win, 38-26"
2011,17,dan,DR Philthy,137.0,QB,J. Flacco QB - BAL ,9.3,@CIN,"Win, 24-16"
2011,17,dan,DR Philthy,137.0,RB,C. Johnson RB - TEN ,11.0,@HOU,"Win, 23-22"
2011,17,dan,DR Philthy,137.0,RB,D. Sproles RB - NO ,19.5,CAR,"Win, 45-17"
2011,17,dan,DR Philthy,137.0,WR,M. Colston WR - NO ,26.5,CAR,"Win, 45-17"
2011,17,dan,DR Philthy,137.0,WR,W. Welker WR - NE ,6.1,BUF,"Win, 49-21"
2011,17,dan,DR Philthy,137.0,TE,D. Keller TE - NYJ ,10.5,@MIA,"Loss, 17-19"
2011,17,dan,DR Philthy,137.0,W/R,J. Cribbs WR - CLE ,15.1,PIT,"Loss, 9-13"
2011,17,dan,DR Philthy,137.0,K,J. Kasay K - NO ,9.0,CAR,"Win, 45-17"
2011,17,dan,DR Philthy,137.0,DEF,Falcons DEF ,17.0,TB,"Win, 45-24"
2011,17,dan,DR Philthy,137.0,DP,C. Tillman DB - CHI ,13.0,@MIN,"Win, 17-13"
2011,17,dan,DR Philthy,137.0,BN,M. Forte RB - CHI ,0.0,@MIN,"Win, 17-13"
2011,17,dan,DR Philthy,137.0,BN,P. Garcon WR - IND ,2.13,@JAX,"Loss, 13-19"
2011,17,dan,DR Philthy,137.0,BN,M. Sanchez QB - NYJ ,11.48,@MIA,"Loss, 17-19"
2011,17,dan,DR Philthy,137.0,BN,D. Heyward-Bey WR - LV FP ,19.0,LAC,"Loss, 26-38"
2011,17,dan,DR Philthy,137.0,BN,Chiefs DEF ,13.0,@DEN,"Win, 7-3"
2011,17,dan,DR Philthy,137.0,BN,Seahawks DEF ,6.0,@ARI,"Loss, 20-23"
2011,17,Kameron,Drunken Monkeys,141.75,QB,C. Palmer QB - LV ,23.28,LAC,"Loss, 26-38"
2011,17,Kameron,Drunken Monkeys,141.75,RB,M. Jones-Drew RB - JAC ,17.3,IND,"Win, 19-13"
2011,17,Kameron,Drunken Monkeys,141.75,RB,F. Gore RB - SF ,0.9,@LA,"Win, 34-27"
2011,17,Kameron,Drunken Monkeys,141.75,WR,V. Cruz WR - NYG ,23.8,DAL,"Win, 31-14"
2011,17,Kameron,Drunken Monkeys,141.75,WR,A. Brown WR - PIT ,13.87,@CLE,"Win, 13-9"
2011,17,Kameron,Drunken Monkeys,141.75,TE,A. Hernandez TE - NE ,22.4,BUF,"Win, 49-21"
2011,17,Kameron,Drunken Monkeys,141.75,W/R,W. McGahee RB - DEN ,14.5,KC,"Loss, 3-7"
2011,17,Kameron,Drunken Monkeys,141.75,K,S. Janikowski K - LV ,16.0,LAC,"Loss, 26-38"
2011,17,Kameron,Drunken Monkeys,141.75,DEF,Ravens DEF ,4.0,@CIN,"Win, 24-16"
2011,17,Kameron,Drunken Monkeys,141.75,DP,L. Webb DB - BAL ,5.7,@CIN,"Win, 24-16"
2011,17,Kameron,Drunken Monkeys,141.75,BN,J. Finley TE - GB ,13.4,DET,"Win, 45-41"
2011,17,Kameron,Drunken Monkeys,141.75,BN,D. Jackson WR - PHI ,14.6,WAS,"Win, 34-10"
2011,17,Kameron,Drunken Monkeys,141.75,BN,K. Hunter RB - SF ,13.7,@LA,"Win, 34-27"
2011,17,Kameron,Drunken Monkeys,141.75,BN,T. Smith WR - BAL ,3.3,@CIN,"Win, 24-16"
2011,17,Kameron,Drunken Monkeys,141.75,BN,V. Young QB - PHI ,0.0,WAS,"Win, 34-10"
2011,17,Kameron,Drunken Monkeys,141.75,BN,J. Battle RB - KC ,0.0,@DEN,"Win, 7-3"
2011,17,Matthew,Turf Muncher,67.66,QB,J. Freeman QB - TB ,17.36,@ATL,"Loss, 24-45"
